STATION,NAME,BEGIN_LAT,BEGIN_LON,ELEVATION,DATE,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,Zip
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-10-27,10.51,0.12,0.0,0.0,78.0,66.0,190.0,200.0,19.9,28.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-10-28,4.47,0.34,0.0,0.0,67.0,56.0,310.0,310.0,13.0,17.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-10-28,0.0,0.05,0.0,0.0,77.0,66.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-10-28,0.0,0.27,0.0,0.0,65.0,56.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-10-28,6.26,0.16,0.0,0.0,69.0,57.0,360.0,360.0,16.1,19.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-10-29,3.58,0.6,0.0,0.0,60.0,54.0,320.0,320.0,12.1,18.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-10-29,0.0,0.95,0.0,0.0,68.0,57.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-10-29,0.0,0.99,0.0,0.0,60.0,54.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-10-29,4.92,0.62,0.0,0.0,62.0,54.0,330.0,310.0,15.0,18.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-10-30,5.82,0.8,0.0,0.0,54.0,32.0,300.0,320.0,14.1,21.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-10-30,0.0,0.12,0.0,0.0,62.0,48.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-10-30,0.0,0.89,0.0,0.0,55.0,35.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-10-30,9.62,0.91,0.0,0.0,54.0,36.0,330.0,330.0,17.0,23.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-10-31,7.38,0.0,0.0,0.0,46.0,27.0,290.0,320.0,19.9,28.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-10-31,0.0,0.03,0.0,0.0,54.0,37.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-10-31,0.0,0.0,0.0,0.0,48.0,29.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-10-31,8.72,0.0,0.0,0.0,49.0,30.0,290.0,310.0,21.0,28.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-01,3.58,0.0,0.0,0.0,47.0,28.0,300.0,280.0,17.0,28.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-01,0.0,0.0,0.0,0.0,46.0,29.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-01,0.0,0.0,0.0,0.0,49.0,28.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-01,5.14,0.0,0.0,0.0,50.0,30.0,290.0,300.0,14.1,19.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-02,5.59,0.0,0.0,0.0,56.0,28.0,160.0,230.0,15.0,23.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-02,0.0,0.0,0.0,0.0,47.0,29.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-02,0.0,0.0,0.0,0.0,57.0,29.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-02,6.71,0.0,0.0,0.0,58.0,31.0,170.0,180.0,15.0,19.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-03,8.5,0.0,0.0,0.0,63.0,36.0,200.0,180.0,18.1,28.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-03,0.0,0.0,0.0,0.0,57.0,30.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-03,0.0,0.0,0.0,0.0,64.0,37.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-03,9.4,0.0,0.0,0.0,65.0,38.0,190.0,210.0,18.1,23.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-04,6.71,0.0,0.0,0.0,69.0,47.0,190.0,210.0,17.0,23.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-04,0.0,0.0,0.0,0.0,64.0,39.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-04,0.0,0.0,0.0,0.0,71.0,46.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-04,7.38,0.0,0.0,0.0,71.0,51.0,220.0,220.0,16.1,21.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-05,2.46,0.0,0.0,0.0,65.0,40.0,10.0,20.0,10.1,15.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-05,0.0,0.0,0.0,0.0,71.0,52.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-05,0.0,0.0,0.0,0.0,66.0,43.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-05,3.58,0.0,0.0,0.0,67.0,46.0,350.0,360.0,12.1,15.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-06,6.71,0.0,0.0,0.0,75.0,37.0,210.0,220.0,23.0,31.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-06,0.0,0.0,0.0,0.0,66.0,47.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-06,0.0,0.0,0.0,0.0,75.0,42.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-06,8.5,0.0,0.0,0.0,77.0,44.0,220.0,230.0,21.9,33.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-07,3.13,0.0,0.0,0.0,74.0,60.0,210.0,210.0,8.9,14.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-07,0.0,0.0,0.0,0.0,77.0,44.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-07,0.0,0.0,0.0,0.0,74.0,60.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-07,4.7,0.0,0.0,0.0,77.0,63.0,220.0,230.0,12.1,15.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-08,10.96,0.0,0.0,0.0,81.0,55.0,180.0,150.0,25.1,40.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-08,0.0,0.0,0.0,0.0,75.0,61.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-08,0.0,0.0,0.0,0.0,82.0,58.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-08,11.86,0.0,0.0,0.0,83.0,59.0,180.0,170.0,25.9,36.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-09,8.95,0.0,0.0,0.0,73.0,54.0,290.0,360.0,17.0,27.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-09,0.0,0.0,0.0,0.0,83.0,60.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-09,0.0,0.0,0.0,0.0,72.0,54.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-09,10.51,0.0,0.0,0.0,76.0,56.0,320.0,320.0,21.0,25.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-10,2.68,0.01,0.0,0.0,63.0,46.0,220.0,230.0,12.1,15.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-10,0.0,0.0,0.0,0.0,72.0,48.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-10,0.0,0.02,0.0,0.0,63.0,45.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-10,4.47,0.0,0.0,0.0,65.0,48.0,300.0,300.0,13.0,16.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-11,5.59,0.0,0.0,0.0,55.0,33.0,60.0,10.0,13.0,17.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-11,0.0,0.0,0.0,0.0,63.0,38.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-11,0.0,0.0,0.0,0.0,55.0,33.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-11,8.05,0.0,0.0,0.0,57.0,38.0,10.0,20.0,14.1,19.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-12,3.8,0.0,0.0,0.0,60.0,36.0,50.0,80.0,12.1,16.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-12,0.0,0.0,0.0,0.0,56.0,38.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-12,0.0,0.0,0.0,0.0,59.0,38.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-12,3.58,0.0,0.0,0.0,62.0,39.0,130.0,80.0,12.1,16.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-13,2.68,0.0,0.0,0.0,67.0,33.0,300.0,290.0,12.1,17.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-13,0.0,0.0,0.0,0.0,67.0,37.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-13,0.0,0.0,0.0,0.0,68.0,33.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-13,4.03,0.0,0.0,0.0,71.0,37.0,300.0,290.0,13.0,16.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-14,3.36,0.0,0.0,0.0,61.0,31.0,100.0,110.0,14.1,17.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-14,0.0,0.0,0.0,0.0,69.0,37.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-14,0.0,0.0,0.0,0.0,60.0,35.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-14,3.8,0.0,0.0,0.0,63.0,38.0,100.0,100.0,12.1,15.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-15,2.46,0.0,0.0,0.0,70.0,35.0,230.0,240.0,15.0,19.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-15,0.0,0.0,0.0,0.0,62.0,38.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-15,0.0,0.0,0.0,0.0,72.0,40.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-15,4.03,0.0,0.0,0.0,73.0,42.0,260.0,260.0,15.0,21.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-16,2.01,0.0,0.0,0.0,69.0,38.0,150.0,160.0,8.9,13.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-16,0.0,0.0,0.0,0.0,72.0,43.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-16,0.0,0.0,0.0,0.0,72.0,42.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-16,4.47,0.0,0.0,0.0,71.0,45.0,140.0,130.0,12.1,21.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-17,9.4,0.06,0.0,0.0,64.0,50.0,200.0,210.0,21.0,32.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-17,0.0,0.0,0.0,0.0,69.0,42.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-17,0.0,0.0,0.0,0.0,63.0,49.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-17,10.51,0.08,0.0,0.0,68.0,52.0,200.0,190.0,19.9,29.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-18,4.03,0.0,0.0,0.0,54.0,34.0,330.0,10.0,12.1,19.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-18,0.0,0.08,0.0,0.0,65.0,36.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-18,0.0,0.0,0.0,0.0,55.0,36.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-18,6.26,0.0,0.0,0.0,56.0,39.0,340.0,340.0,17.0,21.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-19,2.68,0.0,0.0,0.0,59.0,29.0,60.0,40.0,8.1,13.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-19,0.0,0.0,0.0,0.0,54.0,33.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-19,0.0,0.0,0.0,0.0,60.0,30.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-19,3.36,0.0,0.0,0.0,61.0,34.0,80.0,60.0,8.9,13.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-20,7.83,0.21,0.0,0.0,54.0,45.0,70.0,70.0,14.1,18.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-20,0.0,0.0,0.0,0.0,58.0,32.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-20,0.0,0.27,0.0,0.0,53.0,45.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-20,6.04,0.23,0.0,0.0,56.0,48.0,70.0,60.0,14.1,19.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-21,9.62,0.92,0.0,0.0,57.0,43.0,130.0,130.0,19.9,28.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-21,0.0,0.76,0.0,0.0,59.0,45.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-21,0.0,0.89,0.0,0.0,55.0,43.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-21,10.29,0.94,0.0,0.0,59.0,45.0,280.0,140.0,21.0,29.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-22,6.26,0.0,0.0,0.0,52.0,33.0,280.0,290.0,14.1,19.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-22,0.0,0.07,0.0,0.0,51.0,39.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-22,0.0,0.0,0.0,0.0,52.0,34.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-22,8.05,0.0,0.0,0.0,54.0,39.0,280.0,290.0,17.0,19.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-23,4.7,0.0,0.0,0.0,55.0,31.0,230.0,210.0,14.1,23.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-23,0.0,0.0,0.0,0.0,53.0,35.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-23,0.0,0.0,0.0,0.0,56.0,31.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-23,5.37,0.0,0.0,0.0,57.0,34.0,230.0,240.0,13.0,17.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-24,7.61,0.0,0.0,0.0,49.0,31.0,30.0,40.0,17.0,23.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-24,0.0,0.0,0.0,0.0,56.0,34.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-24,0.0,0.0,0.0,0.0,48.0,33.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-24,10.51,0.0,0.0,0.0,50.0,36.0,360.0,20.0,17.0,23.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-25,4.03,0.0,0.0,0.0,49.0,31.0,30.0,60.0,13.0,17.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-25,0.0,0.0,0.0,0.0,50.0,36.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-25,0.0,0.0,0.0,0.0,49.0,31.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-25,4.47,0.0,0.0,0.0,51.0,33.0,40.0,20.0,14.1,19.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-26,6.93,0.06,0.0,0.0,48.0,31.0,280.0,280.0,21.9,31.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-26,0.0,0.0,0.0,0.0,50.0,33.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-26,0.0,0.1,0.0,0.0,48.0,34.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-26,9.62,0.07,0.0,0.0,50.0,36.0,290.0,300.0,25.1,34.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-27,10.51,0.0,0.0,0.0,39.0,31.0,280.0,300.0,21.0,34.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-27,0.0,0.0,0.0,0.0,50.0,36.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-27,0.0,0.0,0.0,0.0,39.0,30.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-27,10.96,0.0,0.0,0.0,40.0,33.0,260.0,260.0,21.0,28.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-28,7.61,0.0,0.0,0.0,34.0,21.0,280.0,290.0,21.0,30.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-28,0.0,0.0,0.0,0.0,40.0,25.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-28,0.0,0.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-28,8.72,0.0,0.0,0.0,37.0,25.0,300.0,310.0,23.0,32.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-29,8.05,0.0,0.0,0.0,50.0,19.0,230.0,220.0,18.1,23.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-29,0.0,0.0,0.0,0.0,34.0,23.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-29,0.0,0.0,0.0,0.0,52.0,19.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-29,8.28,0.0,0.0,0.0,53.0,22.0,230.0,250.0,18.1,27.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-11-30,8.28,0.0,0.0,0.0,62.0,34.0,210.0,220.0,23.0,31.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-11-30,0.0,0.0,0.0,0.0,51.0,21.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-11-30,0.0,0.0,0.0,0.0,62.0,36.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-11-30,9.84,0.0,0.0,0.0,63.0,36.0,200.0,190.0,23.0,31.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-12-01,7.83,0.2,0.0,0.0,56.0,43.0,200.0,200.0,30.0,42.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-12-01,0.0,0.18,0.0,0.0,62.0,37.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-12-01,0.0,0.27,0.0,0.0,55.0,42.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2023-12-01,8.72,0.15,0.0,0.0,57.0,44.0,190.0,200.0,23.9,35.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2023-12-02,2.91,0.0,0.0,0.0,54.0,48.0,300.0,300.0,8.1,10.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2023-12-02,0.0,0.07,0.0,0.0,57.0,45.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2023-12-02,0.0,0.0,0.0,0.0,54.0,49.0,0.0,0.0,0.0,0.0,40229
